IP_Address,Request_Type,Status_Code,User_Agent,Session_ID,Location,hour,minute,day_of_week,time_since_last,count_in_session,event_rate_per_minute,Anomaly_Flag
88.119.34.0,PUT,404,Edge,4111,USA,8,14,5,0.0,1,0.9999990000010001,0
227.42.187.92,POST,404,Safari,3576,USA,0,10,3,0.0,1,0.9999990000010001,0
171.130.36.201,GET,200,Edge,2272,France,0,19,2,0.0,1,0.9999990000010001,1
55.93.241.84,POST,404,Chrome,1692,China,8,40,4,0.0,1,0.9999990000010001,0
217.121.18.246,DELETE,301,Bot,3714,Germany,17,57,4,0.0,1,0.9999990000010001,0
205.101.144.76,POST,404,Bot,1072,France,5,27,6,0.0,1,1000000.0,0
146.210.91.202,GET,301,Bot,1246,India,12,31,3,0.0,1,0.9999990000010001,0
240.131.196.159,POST,301,Edge,1052,China,22,41,3,0.0,1,0.9999990000010001,0
207.84.38.79,PUT,404,Edge,4120,Germany,16,48,5,0.0,1,0.9999990000010001,1
141.183.153.212,POST,301,Opera,1747,China,23,44,1,0.0,1,0.9999990000010001,0
89.20.186.98,POST,403,Bot,1337,China,3,32,1,0.0,1,0.9999990000010001,0
72.54.28.217,PUT,200,Edge,3312,India,2,24,2,0.0,1,0.9999990000010001,0
187.128.81.216,DELETE,403,Bot,2498,Canada,9,40,4,0.0,1,0.9999990000010001,0
108.70.216.169,GET,404,Safari,3113,China,2,38,0,0.0,1,1000000.0,0
235.31.43.251,PUT,500,Edge,4086,Canada,8,2,4,0.0,1,0.9999990000010001,0
227.60.119.179,GET,403,Safari,2630,China,2,35,3,0.0,1,0.9999990000010001,0
242.14.237.222,GET,200,Firefox,3290,USA,11,15,5,0.0,1,0.9999990000010001,0
18.194.178.45,GET,301,Safari,2712,India,23,41,0,0.0,1,0.9999990000010001,0
164.213.35.131,DELETE,200,Chrome,3506,India,1,17,4,0.0,1,0.9999990000010001,0
51.102.81.221,PUT,301,Bot,1052,Germany,12,37,3,0.0,1,0.9999990000010001,0
246.196.169.214,PUT,403,Firefox,3576,Germany,21,39,6,0.0,1,1000000.0,0
154.161.13.254,POST,403,Opera,3567,China,3,10,3,0.0,1,0.9999990000010001,0
181.101.172.195,PUT,301,Chrome,1590,Brazil,21,53,0,0.0,1,0.9999990000010001,0
125.124.32.239,PUT,404,Bot,1137,China,12,15,1,0.0,1,0.9999990000010001,0
133.243.54.176,DELETE,200,Bot,2662,France,20,31,4,0.0,1,0.9999990000010001,0
184.2.55.130,PUT,301,Chrome,2873,Canada,10,34,1,0.0,1,0.9999990000010001,1
87.35.181.205,DELETE,500,Bot,1517,France,3,26,3,0.0,1,0.9999990000010001,0
197.67.16.197,GET,403,Bot,1951,India,4,9,1,0.0,1,0.9999990000010001,0
86.96.107.95,DELETE,200,Edge,3934,France,19,20,1,0.0,1,0.9999990000010001,0
120.214.177.162,DELETE,404,Opera,3343,Germany,10,18,0,0.0,1,0.9999990000010001,0
253.123.12.97,GET,404,Edge,4564,China,3,7,6,0.0,1,1000000.0,0
139.148.81.163,PUT,301,Chrome,3740,Canada,4,47,5,0.0,1,0.9999990000010001,0
147.32.59.184,PUT,301,Firefox,3255,France,18,6,2,0.0,1,0.9999990000010001,0
200.197.132.126,DELETE,500,Bot,4238,India,1,31,4,0.0,1,0.9999990000010001,0
142.235.141.154,POST,500,Safari,3481,Germany,11,18,2,0.0,1,0.9999990000010001,0
54.71.210.251,DELETE,301,Firefox,2184,China,15,42,2,0.0,1,0.9999990000010001,0
56.26.130.74,PUT,403,Safari,3636,Brazil,17,49,6,0.0,1,1000000.0,0
128.92.205.151,DELETE,301,Firefox,2583,Canada,8,27,1,0.0,1,0.9999990000010001,0
247.152.144.0,POST,403,Opera,4644,Germany,22,28,4,0.0,1,0.9999990000010001,0
227.242.131.185,PUT,403,Safari,4629,USA,1,46,5,0.0,1,0.9999990000010001,1
146.78.23.70,DELETE,404,Firefox,1757,India,16,39,5,0.0,1,0.9999990000010001,0
47.184.220.34,POST,500,Firefox,3248,France,20,59,2,0.0,1,0.9999990000010001,0
136.147.37.94,PUT,500,Bot,3102,France,10,38,4,0.0,1,0.9999990000010001,0
12.226.30.51,GET,404,Chrome,4260,Canada,6,20,3,0.0,1,0.9999990000010001,0
115.81.198.114,PUT,200,Chrome,2954,USA,10,35,6,0.0,1,1000000.0,0
143.218.192.202,DELETE,200,Edge,4529,India,4,24,5,0.0,1,0.9999990000010001,0
12.32.23.77,POST,403,Opera,2324,Germany,10,54,3,0.0,1,0.9999990000010001,0
249.0.64.237,PUT,404,Firefox,1869,France,15,38,3,0.0,1,0.9999990000010001,0
127.212.45.236,DELETE,404,Edge,2449,Canada,6,36,3,0.0,1,0.9999990000010001,0
152.188.218.135,DELETE,500,Opera,3544,USA,13,59,3,0.0,1,0.9999990000010001,0
176.168.70.76,POST,200,Chrome,2830,Germany,9,56,1,0.0,1,0.9999990000010001,0
207.124.161.216,DELETE,200,Chrome,3654,USA,2,50,6,0.0,1,1000000.0,0
20.2.175.36,GET,403,Safari,3314,India,14,35,0,0.0,1,0.9999990000010001,0
236.154.186.151,DELETE,403,Safari,2065,China,6,5,5,0.0,1,0.9999990000010001,0
200.60.57.142,PUT,301,Opera,2803,India,8,27,3,0.0,1,0.9999990000010001,0
87.67.212.212,GET,403,Bot,1642,USA,12,58,6,0.0,1,1000000.0,0
12.178.88.210,DELETE,404,Firefox,3801,USA,8,48,3,0.0,1,0.9999990000010001,0
164.61.18.68,PUT,403,Opera,3211,India,7,7,3,0.0,1,0.9999990000010001,0
251.15.187.155,POST,200,Edge,2793,India,4,53,2,0.0,1,0.9999990000010001,0
79.82.255.185,GET,403,Opera,1927,USA,11,39,4,0.0,1,0.9999990000010001,0
204.194.146.218,PUT,500,Chrome,2104,China,11,19,5,0.0,1,0.9999990000010001,0
167.22.122.177,POST,301,Opera,3351,Germany,11,21,1,0.0,1,0.9999990000010001,0
8.194.3.90,PUT,404,Bot,1280,Brazil,11,27,5,0.0,1,0.9999990000010001,0
14.143.167.79,GET,500,Opera,3840,China,0,40,3,0.0,1,0.9999990000010001,0
218.79.174.229,GET,301,Edge,4727,France,5,39,6,0.0,1,1000000.0,0
75.235.18.111,GET,403,Bot,1599,Brazil,1,41,6,0.0,1,1000000.0,0
34.123.33.45,DELETE,403,Edge,3165,India,5,59,0,0.0,1,1000000.0,0
226.250.235.164,GET,301,Safari,3291,Brazil,4,0,4,0.0,1,0.9999990000010001,0
201.127.106.29,PUT,301,Bot,2321,Germany,6,22,6,0.0,1,1000000.0,0
179.154.60.120,POST,403,Safari,2962,Germany,14,39,3,0.0,1,0.9999990000010001,0
29.1.32.40,PUT,200,Safari,1938,Brazil,2,49,1,0.0,1,0.9999990000010001,0
89.185.31.87,DELETE,200,Opera,2336,France,10,24,3,0.0,1,0.9999990000010001,0
210.246.6.126,DELETE,301,Safari,1447,India,18,7,2,0.0,1,0.9999990000010001,0
151.167.161.61,GET,403,Chrome,4313,India,7,0,6,0.0,1,1000000.0,0
131.128.199.12,GET,301,Edge,3961,China,9,27,3,0.0,1,0.9999990000010001,0
140.19.123.199,PUT,403,Opera,1299,Brazil,14,55,0,0.0,1,0.9999990000010001,0
14.252.83.80,GET,301,Chrome,3876,Brazil,19,37,3,0.0,1,0.9999990000010001,0
164.211.121.176,GET,403,Opera,3569,China,22,51,0,0.0,1,0.9999990000010001,0
127.50.107.192,GET,301,Bot,1996,India,18,59,6,0.0,1,1000000.0,0
23.90.137.149,DELETE,403,Edge,1823,China,22,29,5,0.0,1,0.9999990000010001,0
96.222.132.85,DELETE,403,Opera,3443,USA,14,56,6,0.0,1,1000000.0,0
42.212.104.116,DELETE,404,Safari,3284,India,13,11,6,0.0,1,1000000.0,0
30.162.178.6,PUT,404,Bot,4038,China,5,12,2,0.0,1,0.9999990000010001,0
225.172.249.53,POST,404,Safari,1919,India,2,55,5,0.0,1,0.9999990000010001,0
38.51.205.161,DELETE,403,Bot,2242,India,9,24,1,0.0,1,0.9999990000010001,0
117.132.1.113,DELETE,301,Bot,4720,USA,23,16,2,0.0,1,0.9999990000010001,0
239.46.77.107,DELETE,500,Edge,3556,Germany,21,30,6,0.0,1,1000000.0,0
235.128.213.87,PUT,301,Bot,1106,Brazil,20,48,4,0.0,1,0.9999990000010001,0
197.18.155.193,PUT,403,Firefox,1801,China,19,38,4,0.0,1,0.9999990000010001,0
180.246.43.135,DELETE,500,Bot,4200,China,9,24,5,0.0,1,0.9999990000010001,0
209.144.10.134,POST,301,Chrome,1127,Canada,15,52,5,0.0,1,0.9999990000010001,0
225.74.241.56,PUT,301,Opera,2946,Germany,4,42,3,0.0,1,0.9999990000010001,0
158.166.212.105,PUT,301,Edge,1347,Germany,2,9,0,0.0,1,1000000.0,0
70.192.192.226,DELETE,404,Chrome,2448,Canada,20,12,3,0.0,1,0.9999990000010001,0
153.244.26.78,GET,200,Edge,4628,Germany,19,41,4,0.0,1,0.9999990000010001,0
169.124.142.149,PUT,403,Edge,3086,USA,6,24,4,0.0,1,0.9999990000010001,0
128.46.226.163,POST,404,Edge,1215,Canada,7,32,4,0.0,1,0.9999990000010001,0
26.107.66.221,POST,403,Safari,1218,Canada,13,45,5,0.0,1,0.9999990000010001,0
188.72.3.134,DELETE,200,Safari,2158,France,16,0,5,0.0,1,0.9999990000010001,0
128.181.199.209,POST,500,Edge,2094,India,8,29,0,0.0,1,0.9999990000010001,0
76.67.97.141,PUT,500,Safari,4023,Germany,21,47,1,0.0,1,0.9999990000010001,0
186.127.224.41,POST,404,Safari,1439,Brazil,3,29,2,0.0,1,0.9999990000010001,0
154.224.15.27,DELETE,403,Edge,1137,China,9,34,3,0.0,1,0.9999990000010001,0
91.128.203.162,PUT,500,Bot,3956,USA,23,5,3,0.0,1,0.9999990000010001,0
212.96.191.232,POST,500,Firefox,3480,Canada,19,24,5,0.0,1,0.9999990000010001,0
142.208.247.79,POST,500,Safari,1703,Brazil,19,9,5,0.0,1,0.9999990000010001,0
26.24.128.201,GET,500,Bot,2626,Canada,6,17,6,0.0,1,1000000.0,1
25.48.43.8,POST,403,Edge,2137,Canada,15,17,2,0.0,1,0.9999990000010001,0
167.59.22.247,GET,200,Edge,4738,China,4,25,3,0.0,1,0.9999990000010001,0
159.6.236.186,POST,403,Chrome,2669,France,12,6,0,0.0,1,0.9999990000010001,0
15.40.65.94,PUT,301,Firefox,4846,Germany,0,28,3,0.0,1,0.9999990000010001,0
192.83.171.192,DELETE,404,Opera,4966,Brazil,18,7,0,0.0,1,0.9999990000010001,0
136.54.120.170,POST,404,Opera,1091,India,19,5,6,0.0,1,1000000.0,0
211.190.108.201,PUT,200,Firefox,2302,Germany,12,3,4,0.0,1,0.9999990000010001,0
221.197.170.102,POST,301,Chrome,2601,Brazil,10,7,1,0.0,1,0.9999990000010001,0
182.129.224.117,PUT,500,Bot,3584,Brazil,23,12,0,0.0,1,0.9999990000010001,0
49.117.111.56,GET,500,Opera,4675,Canada,12,39,2,0.0,1,0.9999990000010001,0
169.166.127.184,PUT,500,Firefox,4807,USA,7,36,3,0.0,1,0.9999990000010001,0
26.224.170.201,DELETE,403,Bot,1995,Germany,15,30,1,0.0,1,0.9999990000010001,0
65.223.62.27,GET,301,Edge,4954,France,21,2,6,0.0,1,1000000.0,0
103.89.250.254,GET,301,Bot,3578,Canada,11,48,4,0.0,1,0.9999990000010001,1
205.119.122.160,GET,301,Firefox,3492,Canada,8,15,4,0.0,1,0.9999990000010001,0
182.88.75.207,GET,500,Safari,1691,China,17,55,3,0.0,1,0.9999990000010001,0
51.37.124.21,POST,404,Safari,3730,Brazil,15,20,0,0.0,1,0.9999990000010001,0
249.79.98.167,PUT,200,Bot,4684,France,12,4,6,0.0,1,1000000.0,0
60.184.47.46,POST,301,Bot,3512,Brazil,15,26,6,0.0,1,1000000.0,0
119.185.153.114,GET,404,Bot,2085,USA,12,14,1,0.0,1,0.9999990000010001,0
223.253.206.118,DELETE,301,Bot,4858,India,4,41,2,0.0,1,0.9999990000010001,0
83.46.29.19,GET,200,Firefox,1918,USA,6,48,3,0.0,1,0.9999990000010001,0
163.195.150.158,DELETE,500,Opera,3775,Brazil,13,54,5,0.0,1,0.9999990000010001,0
18.163.72.172,POST,404,Chrome,4260,Brazil,7,38,6,0.0,1,1000000.0,0
126.55.217.138,GET,500,Bot,1896,India,15,34,4,0.0,1,0.9999990000010001,1
7.155.188.97,DELETE,403,Firefox,2693,Brazil,21,38,6,0.0,1,1000000.0,0
173.243.52.18,DELETE,200,Edge,4014,Brazil,12,29,0,0.0,1,0.9999990000010001,0
193.107.196.249,DELETE,404,Safari,3027,India,19,2,3,0.0,1,0.9999990000010001,0
63.223.251.22,POST,301,Chrome,2845,Germany,12,38,5,0.0,1,0.9999990000010001,0
228.254.86.43,GET,403,Opera,1292,China,3,11,0,0.0,1,1000000.0,0
245.60.151.181,PUT,403,Chrome,3426,China,8,30,6,0.0,1,1000000.0,0
54.33.229.116,GET,301,Safari,2122,Canada,2,58,4,0.0,1,0.9999990000010001,1
35.76.166.146,POST,403,Chrome,4777,India,1,47,5,0.0,1,0.9999990000010001,0
224.4.21.4,DELETE,301,Firefox,4629,Brazil,3,51,6,0.0,1,1000000.0,0
253.212.120.118,PUT,404,Edge,4584,China,3,59,5,0.0,1,0.9999990000010001,0
183.114.115.227,GET,200,Chrome,2192,France,23,55,6,0.0,1,1000000.0,0
110.86.2.208,DELETE,500,Opera,2150,Canada,8,56,6,0.0,1,1000000.0,0
196.221.13.177,GET,403,Chrome,4657,Germany,14,33,0,0.0,1,0.9999990000010001,0
197.75.86.230,POST,200,Firefox,3847,China,19,3,4,0.0,1,0.9999990000010001,0
211.116.60.71,GET,301,Bot,1003,France,0,3,6,0.0,1,1000000.0,0
167.165.229.193,DELETE,301,Chrome,1709,India,9,48,0,0.0,1,0.9999990000010001,0
231.84.116.189,POST,403,Chrome,4978,India,20,18,4,0.0,1,0.9999990000010001,0
146.109.199.19,GET,403,Edge,2231,France,1,41,0,0.0,1,1000000.0,0
207.92.70.83,GET,500,Opera,2199,Brazil,17,0,2,0.0,1,0.9999990000010001,0
230.199.241.194,GET,500,Firefox,3446,Canada,17,26,0,0.0,1,0.9999990000010001,0
79.229.194.117,DELETE,200,Safari,1019,Germany,19,10,1,0.0,1,0.9999990000010001,0
160.66.165.114,GET,404,Bot,2119,Brazil,10,36,5,0.0,1,0.9999990000010001,0
180.40.15.73,POST,404,Bot,2323,India,11,48,5,0.0,1,0.9999990000010001,0
70.182.130.197,PUT,500,Opera,1446,Canada,9,6,1,0.0,1,0.9999990000010001,0
236.219.200.173,PUT,301,Edge,3165,China,21,15,0,0.0,1,0.9999990000010001,0
78.92.218.118,DELETE,500,Edge,4997,Germany,8,39,2,0.0,1,0.9999990000010001,0
215.244.53.157,PUT,404,Bot,2553,Canada,17,29,1,0.0,1,0.9999990000010001,0
24.216.155.253,GET,403,Edge,3790,USA,18,38,2,0.0,1,0.9999990000010001,0
136.75.30.40,GET,500,Bot,2746,USA,20,54,5,0.0,1,0.9999990000010001,0
156.254.221.172,DELETE,200,Safari,1372,Canada,4,20,2,0.0,1,0.9999990000010001,0
36.93.202.65,GET,500,Bot,4287,France,17,55,6,0.0,1,1000000.0,0
183.131.20.198,GET,403,Safari,3689,Brazil,17,51,6,0.0,1,1000000.0,0
196.244.13.203,GET,403,Firefox,4653,China,10,58,3,0.0,1,0.9999990000010001,0
206.79.182.73,DELETE,403,Chrome,4951,USA,15,24,3,0.0,1,0.9999990000010001,0
100.160.178.155,PUT,500,Safari,1869,Canada,12,44,1,0.0,1,0.9999990000010001,0
231.38.147.213,GET,500,Edge,1536,Germany,19,56,1,0.0,1,0.9999990000010001,0
9.17.70.25,DELETE,403,Bot,2011,China,8,0,4,0.0,1,0.9999990000010001,0
121.198.163.139,PUT,200,Firefox,4874,France,19,59,2,0.0,1,0.9999990000010001,0
148.54.232.11,GET,403,Safari,3852,China,15,29,3,0.0,1,0.9999990000010001,0
159.43.203.146,POST,200,Bot,4917,France,3,41,4,0.0,1,0.9999990000010001,0
91.127.195.106,DELETE,301,Bot,1626,USA,22,17,6,0.0,1,1000000.0,0
124.40.26.33,PUT,301,Safari,4604,Germany,4,5,3,0.0,1,0.9999990000010001,0
56.179.77.87,POST,200,Safari,2966,USA,18,23,2,0.0,1,0.9999990000010001,0
13.132.118.165,PUT,500,Safari,1448,India,8,32,1,0.0,1,0.9999990000010001,0
68.163.168.255,DELETE,500,Opera,2115,France,3,45,0,0.0,1,1000000.0,0
109.129.120.73,GET,200,Chrome,4194,China,11,33,0,0.0,1,0.9999990000010001,0
147.39.255.45,DELETE,403,Safari,4678,China,14,19,6,0.0,1,1000000.0,0
165.75.215.83,GET,301,Bot,2109,China,14,23,4,0.0,1,0.9999990000010001,0
186.52.19.223,POST,500,Opera,4265,France,9,14,6,0.0,1,1000000.0,1
154.253.156.23,PUT,404,Safari,1905,China,1,33,0,0.0,1,1000000.0,0
185.124.253.201,POST,403,Firefox,2872,Brazil,2,6,5,0.0,1,0.9999990000010001,0
67.144.106.164,POST,200,Chrome,3493,Brazil,3,39,4,0.0,1,0.9999990000010001,0
3.114.169.171,PUT,301,Opera,1818,Germany,16,57,1,0.0,1,0.9999990000010001,1
233.68.15.41,GET,200,Bot,4875,Canada,12,16,6,0.0,1,1000000.0,0
234.229.0.233,GET,200,Bot,2699,Canada,13,33,6,0.0,1,1000000.0,0
45.213.82.219,GET,200,Opera,1505,Germany,15,41,4,0.0,1,0.9999990000010001,0
53.181.113.92,PUT,404,Chrome,3214,USA,21,20,3,0.0,1,0.9999990000010001,0
200.24.93.192,GET,404,Edge,3654,India,0,37,5,0.0,1,0.9999990000010001,0
133.146.131.56,DELETE,301,Safari,4008,USA,9,14,3,0.0,1,0.9999990000010001,0
163.174.239.240,PUT,404,Safari,3362,Germany,8,51,1,0.0,1,0.9999990000010001,0
62.246.39.68,POST,403,Chrome,1555,China,17,22,6,0.0,1,1000000.0,0
54.31.43.59,DELETE,200,Bot,1724,USA,9,41,4,0.0,1,0.9999990000010001,0
156.45.0.82,PUT,301,Chrome,2513,Brazil,23,56,1,0.0,1,0.9999990000010001,1
140.141.105.167,POST,301,Chrome,3902,China,21,9,6,0.0,1,1000000.0,0
60.176.189.252,GET,404,Opera,4840,Canada,22,41,2,0.0,1,0.9999990000010001,0
184.149.244.237,POST,200,Edge,4184,Canada,19,54,5,0.0,1,0.9999990000010001,0
103.208.131.186,DELETE,200,Bot,1344,China,1,29,6,0.0,1,1000000.0,0
153.243.201.141,GET,200,Bot,1596,USA,19,53,0,0.0,1,0.9999990000010001,0
231.75.157.28,POST,200,Bot,2088,Canada,22,1,3,0.0,1,0.9999990000010001,0
80.13.107.29,GET,500,Bot,2861,India,22,28,3,0.0,1,0.9999990000010001,0
61.109.16.170,DELETE,403,Bot,1215,Brazil,16,42,0,0.0,1,0.9999990000010001,0
154.63.208.120,DELETE,500,Safari,1776,Germany,14,41,6,0.0,1,1000000.0,0
105.129.132.46,GET,404,Bot,4335,USA,6,22,2,0.0,1,0.9999990000010001,0
27.9.22.100,DELETE,301,Bot,1415,France,8,35,2,0.0,1,0.9999990000010001,0
35.7.252.181,POST,404,Edge,4835,India,0,18,5,0.0,1,0.9999990000010001,0
205.159.74.83,GET,500,Opera,2184,USA,17,0,1,0.0,1,0.9999990000010001,1
142.171.202.173,DELETE,200,Edge,2705,USA,14,40,4,0.0,1,0.9999990000010001,0
26.231.194.7,DELETE,403,Opera,3465,India,13,0,0,0.0,1,0.9999990000010001,0
243.66.249.142,GET,404,Edge,1114,France,17,40,0,0.0,1,0.9999990000010001,0
112.30.219.176,GET,404,Edge,2284,Germany,6,2,4,0.0,1,0.9999990000010001,0
25.3.53.93,DELETE,404,Opera,3240,India,14,57,2,0.0,1,0.9999990000010001,0
18.30.80.33,DELETE,301,Safari,4755,France,11,45,1,0.0,1,0.9999990000010001,0
51.7.229.120,PUT,500,Safari,1802,Germany,23,48,0,0.0,1,0.9999990000010001,0
48.207.105.175,DELETE,404,Opera,2963,USA,14,22,4,0.0,1,0.9999990000010001,0
60.197.211.84,PUT,403,Bot,4334,Germany,21,21,6,0.0,1,1000000.0,0
166.101.184.217,GET,403,Bot,3249,France,2,9,5,0.0,1,0.9999990000010001,0
34.21.208.115,PUT,200,Firefox,3843,France,1,39,5,0.0,1,0.9999990000010001,0
29.97.52.251,GET,404,Opera,1093,India,22,29,3,0.0,1,0.9999990000010001,0
169.135.208.109,POST,200,Opera,2365,Brazil,13,16,2,0.0,1,0.9999990000010001,0
67.20.157.212,PUT,500,Safari,2099,India,6,12,1,0.0,1,0.9999990000010001,0
134.68.3.2,POST,301,Firefox,3290,USA,12,43,3,0.0,1,0.9999990000010001,0
63.132.96.77,DELETE,404,Chrome,4877,Germany,23,28,2,0.0,1,0.9999990000010001,0
29.205.67.48,POST,403,Safari,3158,France,21,50,6,0.0,1,1000000.0,0
75.133.20.158,DELETE,403,Chrome,4620,Brazil,20,51,4,0.0,1,0.9999990000010001,0
105.74.5.114,DELETE,404,Firefox,1491,Brazil,11,18,1,0.0,1,0.9999990000010001,0
52.93.134.124,POST,404,Safari,4786,Brazil,13,50,0,0.0,1,0.9999990000010001,0
142.111.210.126,PUT,301,Bot,2560,France,6,44,1,0.0,1,0.9999990000010001,0
166.28.18.55,PUT,404,Safari,1250,China,15,32,6,0.0,1,1000000.0,0
232.52.34.229,POST,200,Chrome,2767,Brazil,10,0,4,0.0,1,0.9999990000010001,0
202.176.36.54,GET,301,Bot,4523,USA,18,34,2,0.0,1,0.9999990000010001,0
4.106.229.68,PUT,301,Firefox,3884,China,22,16,4,0.0,1,0.9999990000010001,1
138.74.6.160,DELETE,403,Opera,4997,France,1,46,3,0.0,1,0.9999990000010001,0
165.9.92.27,PUT,403,Bot,2225,France,22,40,2,0.0,1,0.9999990000010001,0
254.165.92.99,DELETE,403,Firefox,1548,Germany,12,51,2,0.0,1,0.9999990000010001,0
52.12.234.3,POST,403,Firefox,3998,Germany,21,4,3,0.0,1,0.9999990000010001,0
113.40.12.87,GET,200,Bot,3711,Canada,2,36,4,0.0,1,0.9999990000010001,0
178.109.102.97,PUT,301,Edge,2449,Germany,16,16,5,0.0,1,0.9999990000010001,0
217.132.10.168,GET,200,Edge,4854,Brazil,20,29,2,0.0,1,0.9999990000010001,0
165.239.101.185,GET,404,Firefox,3522,India,11,11,0,0.0,1,0.9999990000010001,0
222.103.112.182,POST,301,Firefox,3244,Germany,11,36,6,0.0,1,1000000.0,0
155.108.11.197,DELETE,404,Safari,3538,Germany,7,20,1,0.0,1,0.9999990000010001,0
185.252.67.116,DELETE,200,Opera,3429,Brazil,1,45,0,0.0,1,1000000.0,0
37.112.81.35,GET,404,Edge,4146,Canada,11,39,1,0.0,1,0.9999990000010001,1
135.0.196.184,POST,301,Opera,2708,China,3,28,6,0.0,1,1000000.0,0
133.146.113.87,DELETE,500,Bot,4238,Germany,3,17,6,0.0,1,1000000.0,0
89.145.82.123,POST,404,Opera,2478,USA,2,29,6,0.0,1,1000000.0,0
150.111.145.206,GET,404,Opera,3356,USA,17,41,1,0.0,1,0.9999990000010001,0
67.122.44.74,PUT,301,Chrome,2677,Brazil,20,18,3,0.0,1,0.9999990000010001,0
138.47.158.46,GET,403,Firefox,1974,Brazil,13,59,2,0.0,1,0.9999990000010001,0
235.55.233.255,GET,403,Safari,4643,Brazil,18,23,0,0.0,1,0.9999990000010001,0
250.174.216.68,DELETE,403,Opera,1606,France,3,39,3,0.0,1,0.9999990000010001,0
55.92.46.85,PUT,200,Chrome,3864,France,20,31,1,0.0,1,0.9999990000010001,0
121.200.20.239,PUT,500,Opera,1360,Germany,12,8,1,0.0,1,0.9999990000010001,0
89.103.109.2,DELETE,404,Safari,2134,India,21,27,4,0.0,1,0.9999990000010001,0
169.235.89.206,PUT,301,Chrome,2905,India,17,50,5,0.0,1,0.9999990000010001,0
10.119.55.42,POST,301,Opera,3908,Brazil,8,21,2,0.0,1,0.9999990000010001,0
233.82.110.97,POST,403,Chrome,2243,China,21,35,3,0.0,1,0.9999990000010001,0
121.74.3.136,GET,301,Opera,1201,China,6,42,4,0.0,1,0.9999990000010001,0
165.107.99.248,DELETE,200,Bot,2929,Brazil,22,2,2,0.0,1,0.9999990000010001,0
95.129.245.108,GET,403,Bot,2372,France,4,23,0,0.0,1,1000000.0,0
148.3.196.103,POST,200,Bot,4409,France,15,2,0,0.0,1,0.9999990000010001,0
175.67.243.123,PUT,200,Bot,4564,France,13,41,3,0.0,1,0.9999990000010001,0
254.201.255.49,GET,301,Chrome,3491,Germany,21,46,2,0.0,1,0.9999990000010001,0
104.211.166.223,DELETE,200,Opera,1892,Canada,1,28,4,0.0,1,0.9999990000010001,0
218.64.12.17,POST,404,Firefox,1092,Brazil,17,58,2,0.0,1,0.9999990000010001,1
171.172.92.181,GET,404,Bot,1640,Germany,3,20,1,0.0,1,0.9999990000010001,0
161.75.125.243,DELETE,500,Edge,3785,Brazil,11,23,2,0.0,1,0.9999990000010001,0
113.204.117.102,POST,403,Bot,2961,China,1,57,0,0.0,1,1000000.0,0
85.148.76.102,PUT,301,Safari,3193,Canada,1,2,4,0.0,1,0.9999990000010001,0
237.73.22.37,GET,200,Chrome,2468,USA,23,50,6,0.0,1,1000000.0,0
69.111.240.254,DELETE,200,Bot,3974,USA,21,1,6,0.0,1,1000000.0,0
1.189.121.116,PUT,404,Edge,1428,Brazil,21,2,5,0.0,1,0.9999990000010001,0
53.13.147.164,PUT,200,Safari,4228,France,23,12,3,0.0,1,0.9999990000010001,0
74.172.105.196,DELETE,404,Edge,4065,Germany,23,58,0,0.0,1,0.9999990000010001,0
170.144.20.61,POST,500,Firefox,3252,Brazil,6,23,6,0.0,1,1000000.0,0
172.85.65.169,DELETE,403,Firefox,2521,Canada,7,55,0,0.0,1,0.9999990000010001,0
59.196.205.30,DELETE,500,Opera,1762,Canada,13,4,3,0.0,1,0.9999990000010001,0
243.213.119.145,POST,404,Chrome,2946,USA,22,45,0,0.0,1,0.9999990000010001,0
62.148.82.250,GET,404,Safari,2153,France,11,28,3,0.0,1,0.9999990000010001,0
124.93.99.123,POST,403,Bot,3995,France,20,54,1,0.0,1,0.9999990000010001,0
75.196.161.104,GET,403,Safari,4439,France,22,21,2,0.0,1,0.9999990000010001,0
215.198.0.222,POST,403,Safari,1342,USA,18,50,2,0.0,1,0.9999990000010001,0
223.178.210.52,DELETE,200,Chrome,1080,Canada,4,22,2,0.0,1,0.9999990000010001,0
36.52.165.115,POST,301,Firefox,4488,France,10,22,2,0.0,1,0.9999990000010001,0
225.170.144.27,DELETE,500,Safari,4048,China,11,42,2,0.0,1,0.9999990000010001,0
156.215.200.150,GET,301,Safari,2993,Brazil,22,28,2,0.0,1,0.9999990000010001,0
168.240.72.100,PUT,500,Bot,2023,China,21,10,0,0.0,1,0.9999990000010001,0
61.206.252.66,PUT,403,Firefox,1331,Germany,20,10,5,0.0,1,0.9999990000010001,0
118.246.179.113,DELETE,301,Safari,2439,France,23,55,3,0.0,1,0.9999990000010001,0
24.130.86.207,DELETE,500,Firefox,3093,Canada,21,33,5,0.0,1,0.9999990000010001,0
33.177.59.53,GET,200,Opera,4595,Germany,13,17,6,0.0,1,1000000.0,0
179.160.122.149,DELETE,500,Opera,1000,France,4,57,3,0.0,1,0.9999990000010001,0
108.148.38.72,DELETE,500,Safari,2784,China,17,20,0,0.0,1,0.9999990000010001,0
38.22.23.132,GET,403,Edge,4796,USA,5,32,6,0.0,1,1000000.0,0
147.16.34.242,DELETE,403,Bot,2841,France,7,13,3,0.0,1,0.9999990000010001,0
139.107.103.112,DELETE,403,Opera,1136,China,12,51,0,0.0,1,0.9999990000010001,0
