ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto,http_trans_depth,http_response_body_len,http_method,ftp_user,ftp_password,ftp_command,dns_query,attack_cat,label,rate,sload,dload,smean,dmean,is_sm_ips_ports,is_ftp_login,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,ct_state_ttl,ct_ftp_cmd,ct_flw_http_mthd
1761248794.610007,CwbwCV3dUNxU4iAZRj,192.168.255.112,64153,192.168.255.221,16116,tcp,,0.017214,103729.0,0.0,SH,T,T,0,ScADcF,80,106941,0,0,,6,,,,,,,,Normal,0,4647.38003950273,48206808.41175787,0.0,1296,0,0,0,1,1,77,77,1,1,77,73,15,33
1761248794.629396,CxFulA2nq1RtFltP9l,192.168.255.112,64154,192.168.255.221,27367,tcp,,0.009837,0.0,83290.0,SH,T,T,0,ScAdFa,39,1572,6,79080,,6,,,,,,,,Normal,0,4574.565416285453,0.0,67736098.40398495,0,13881,0,0,1,1,78,78,1,1,78,74,15,33
1761248805.089915,C4oTwy3SPkTvAZKn38,192.168.255.112,65526,192.168.255.221,80,tcp,http,0.02124,1597.0,0.0,SH,T,T,0,ScADF,13,2129,0,0,,6,2.0,0.0,GET,,,,,Normal,0,612.0527306967986,601506.5913370999,0.0,122,0,0,0,34,1,79,79,34,1,79,75,15,34
1761248815.120216,CDTEwi7IEi63Dty1d,192.168.255.112,60613,192.168.255.221,80,tcp,http,0.034441,1392.0,0.0,SH,T,T,0,ScADF,13,1924,0,0,,6,2.0,0.0,GET,,,,,Normal,0,377.4571005487646,323335.55936238787,0.0,107,0,0,0,35,1,80,80,35,1,80,76,15,35
1761248825.659754,Cz1EJsUlaY8JsErE4,192.168.255.112,61165,192.168.255.221,21,tcp,ftp,0.036396,99.0,0.0,SH,T,T,0,ScADcF,13,631,0,0,,6,,,,admin,<hidden>,EPSV,,Normal,0,357.1821079239477,21760.633036597428,0.0,7,0,0,1,16,1,81,81,16,1,81,77,16,35
1761248825.679285,CSCgq4dcf6uRYksS,192.168.255.112,61166,192.168.255.221,20841,tcp,,0.006025,13484.0,0.0,SH,T,T,0,ScADFc,14,14056,0,0,,6,,,,,,,,Normal,0,2323.6514522821576,17904066.390041493,0.0,963,0,0,0,1,1,82,82,1,1,82,78,16,35
1761248825.68813,CSQTog11bWgRHBORil,192.168.255.112,61167,192.168.255.221,28945,tcp,,0.004967,0.0,0.0,SH,T,T,0,ScAFa,9,372,1,40,,6,,,,,,,,Normal,0,2013.2876988121602,0.0,0.0,0,0,0,0,1,1,83,83,1,1,83,79,16,35
1761248834.157241,CVh1nr1PTxzngvGQMe,192.168.255.112,57027,192.168.255.221,80,tcp,http,0.028985,1392.0,0.0,SH,T,T,0,ScADF,13,1924,0,0,,6,2.0,0.0,GET,,,,,Normal,0,448.5078488873555,384198.72347766085,0.0,107,0,0,0,36,1,84,84,36,1,84,80,16,36
1761248842.713404,CqPuyu4DJ7WvcQmuw9,192.168.255.112,65409,192.168.255.221,21,tcp,ftp,0.041321,99.0,0.0,SH,T,T,0,ScADcF,13,631,0,0,,6,,,,admin,<hidden>,EPSV,,Normal,0,314.61000459814625,19167.009510902448,0.0,7,0,0,1,17,1,85,85,17,1,85,81,17,36
1761248842.730452,C5xSv52VfAFO94Ixrf,192.168.255.112,65410,192.168.255.221,57033,tcp,,0.014461,59126.0,0.0,SH,T,T,0,ScADcF,48,61058,0,0,,6,,,,,,,,Normal,0,3319.2725261046953,32709217.896411035,0.0,1231,0,0,0,1,1,86,86,1,1,86,82,17,36
1761248842.747375,Cko8hkyNb0xO3v1rj,192.168.255.112,65411,192.168.255.221,40058,tcp,,0.006313,0.0,44527.0,SH,T,T,0,ScAdFa,24,972,4,41766,,6,,,,,,,,Normal,0,4435.292254078885,0.0,56425788.056391574,0,11131,0,0,1,1,87,87,1,1,87,83,17,36
1761248853.190655,CHHQpX24rEGy3GTId7,192.168.255.112,51593,192.168.255.221,80,tcp,http,0.027501,1627.0,0.0,SH,T,T,0,ScADF,13,2159,0,0,,6,2.0,0.0,GET,,,,,Normal,0,472.7100832696993,473291.880295262,0.0,125,0,0,0,37,1,88,88,37,1,88,84,17,37
1761248856.83141,C2wztX3krwhk4qxX61,192.168.255.118,61640,239.255.255.250,1900,udp,,3.080586,680.0,0.0,S0,T,T,0,D,4,792,0,0,,17,,,,,,,,Normal,0,1.2984542551319782,1765.8977869794903,0.0,170,0,0,0,4,1,6,6,4,1,6,7,17,37
1761248858.322503,CJinEX21RxMGsoH9gb,192.168.255.117,60702,224.0.0.252,5355,udp,dns,0.423548,56.0,0.0,S0,T,T,0,D,2,112,0,0,,17,,,,,,,n03-kabyte,Normal,0,4.7220149782315115,1057.7313551238585,0.0,28,0,0,0,1,1,1,1,1,1,1,8,17,37
1761248859.77904,C7gbQQ38OJu11UQbJb,192.168.255.112,64909,192.168.255.221,21,tcp,ftp,0.041217,99.0,0.0,SH,T,T,0,ScADcFa,13,631,1,40,,6,,,,admin,<hidden>,EPSV,,Normal,0,339.6656719314846,19215.372297838272,0.0,7,0,0,1,18,1,89,89,18,1,89,85,18,37
1761248859.801196,Cs3Ky04EZnMdhSD7q4,192.168.255.112,64910,192.168.255.221,27660,tcp,,0.008655,37342.0,0.0,SH,T,T,0,ScADcF,32,38634,0,0,,6,,,,,,,,Normal,0,3697.2848064702484,34516002.310803,0.0,1166,0,0,0,1,1,90,90,1,1,90,86,18,37
1761248859.812118,CxWQ4y34pg83zUpxC6,192.168.255.112,51452,192.168.255.221,37586,tcp,,0.006985,0.0,16903.0,SH,T,T,0,ScAdFa,16,652,2,11760,,6,,,,,,,,Normal,0,2576.9506084466716,0.0,19359198.28203293,0,8451,0,0,1,1,91,91,1,1,91,87,18,37
1761248864.224058,CoYjCRr0d6zkBVvxc,192.168.255.112,60911,192.168.255.221,80,tcp,http,0.028235,1627.0,0.0,SH,T,T,0,ScADF,13,2159,0,0,,6,2.0,0.0,GET,,,,,Normal,0,460.42146272357,460988.135293076,0.0,125,0,0,0,37,1,91,91,37,1,91,88,18,37
1761248877.259683,CprroA2WHaJ3Ns7oah,192.168.255.112,63417,192.168.255.221,80,tcp,http,0.017921,1627.0,0.0,SH,T,T,0,ScADF,13,2159,0,0,,6,2.0,0.0,GET,,,,,Normal,0,725.4059483287763,726298.7556497963,0.0,125,0,0,0,38,1,91,91,38,1,91,89,17,38
1761248886.827275,C90vP3353YtRWMJ5kc,192.168.255.112,56956,192.168.255.221,21,tcp,ftp,0.039776,99.0,0.0,SH,T,T,0,ScADcF,13,631,0,0,,6,,,,admin,<hidden>,EPSV,,Normal,0,326.83024939662107,19911.504424778763,0.0,7,0,0,1,18,1,91,91,18,1,91,90,18,38
1761248886.844769,Csd3Jz3WmviE5Vxnw6,192.168.255.112,56957,192.168.255.221,41025,tcp,,0.012549,80909.0,0.0,SH,T,T,0,ScADcF,64,83481,0,0,,6,,,,,,,,Normal,0,5100.007968762451,51579568.09307515,0.0,1264,0,0,0,1,1,91,91,1,1,91,91,18,38
1761248886.860298,C0MynytLxS0LV8wHa,192.168.255.112,56958,192.168.255.221,59711,tcp,,0.004855,0.0,60470.0,SH,T,T,0,ScAdFa,31,1252,5,55680,,6,,,,,,,,Normal,0,7415.036045314109,0.0,99641606.59114315,0,12094,0,0,1,1,91,91,1,1,91,92,18,37
1761248892.287919,C4RxvZn04EoJvlak4,192.168.255.112,55849,192.168.255.221,80,tcp,http,0.030388,1597.0,0.0,SH,T,T,0,ScADF,13,2129,0,0,,6,2.0,0.0,GET,,,,,Normal,0,427.8004475450836,420429.1167566145,0.0,122,0,0,0,38,1,91,91,38,1,91,93,17,38
1761248895.336271,CQUEiI1sgyQQzofhW,192.168.255.102,5353,224.0.0.251,5353,udp,dns,1.028925,86.0,0.0,S0,T,T,0,D,2,142,0,0,,17,,,,,,,_microsoft_mcc._tcp.local,Normal,0,1.9437762713511673,668.6590373448015,0.0,43,0,0,0,2,2,2,2,2,2,2,9,17,38
1761248904.327198,CsLfORXqpxGlTmfAe,192.168.255.112,55187,192.168.255.221,80,tcp,http,0.025852,1597.0,0.0,SH,T,T,0,ScADF,13,2129,0,0,,6,2.0,0.0,GET,,,,,Normal,0,502.8624477796689,494197.7409871577,0.0,122,0,0,0,39,1,90,90,39,1,90,94,17,39
1761248910.881864,CojSVT1g6fhZI6gKgl,192.168.255.112,55083,192.168.255.221,21,tcp,ftp,0.042087,99.0,0.0,SH,T,T,0,ScADcF,13,631,0,0,,6,,,,admin,<hidden>,EPSV,,Normal,0,308.8839784256421,18818.16237793143,0.0,7,0,0,1,18,1,90,90,18,1,90,95,18,38
1761248910.905906,CKxtry3QYdF2MK65lk,192.168.255.112,55087,192.168.255.221,17499,tcp,,0.007652,9335.0,0.0,SH,T,T,0,ScADF,11,9787,0,0,,6,,,,,,,,Normal,0,1437.5326711970727,9759539.989545217,0.0,848,0,0,0,1,1,90,90,1,1,90,96,18,37
1761248910.917243,CQyakx1gqvWauG6Wv9,192.168.255.112,55090,192.168.255.221,58142,tcp,,0.005541,0.0,0.0,SH,T,T,0,ScAFa,7,292,1,40,,6,,,,,,,,Normal,0,1443.7827107020394,0.0,0.0,0,0,0,0,1,1,91,91,1,1,91,97,18,37
1761248919.357559,C8Vlj9lrbI3hQ1S21,192.168.255.112,54348,192.168.255.221,80,tcp,http,0.027653,1627.0,0.0,SH,T,T,0,ScADF,13,2159,0,0,,6,2.0,0.0,GET,,,,,Normal,0,470.1117419448161,470690.34101182513,0.0,125,0,0,0,38,1,91,91,38,1,91,98,17,38
1761248937.3892,CQgOG11fsBkF4sTkB6,192.168.255.112,62464,192.168.255.221,80,tcp,http,0.026428,1392.0,0.0,SH,T,T,0,ScADF,13,1924,0,0,,6,2.0,0.0,GET,,,,,Normal,0,491.9025276222189,421371.2728923869,0.0,107,0,0,0,39,1,91,91,39,1,91,99,17,39
1761248942.930524,CwUUk63z2zgYj9Cvkg,192.168.255.112,54505,192.168.255.221,21,tcp,ftp,0.034431,99.0,0.0,SH,T,T,0,ScADcF,13,631,0,0,,6,,,,admin,<hidden>,EPSV,,Normal,0,377.566727658215,23002.526792715864,0.0,7,0,0,1,18,1,91,91,18,1,91,100,18,39
1761248942.948866,C9m1AOOovh8VjtlVh,192.168.255.112,54506,192.168.255.221,10952,tcp,,0.007811,48753.0,0.0,SH,T,T,0,ScADcF,40,50365,0,0,,6,,,,,,,,Normal,0,5120.983228779925,49932659.070541546,0.0,1218,0,0,0,1,1,91,91,1,1,91,100,18,38
1761248942.959244,CJ6wJh44bO2FcsbdIb,192.168.255.112,54507,192.168.255.221,63169,tcp,,0.004287,0.0,16634.0,SH,T,T,0,ScAdFa,20,812,2,11760,,6,,,,,,,,Normal,0,5131.793795194775,0.0,31040821.087007232,0,8317,0,0,1,1,91,91,1,1,91,100,18,37
1761248950.424095,CVniHXwzQho6qtQo,192.168.255.112,63531,192.168.255.221,80,tcp,http,0.034225,1392.0,0.0,SH,T,T,0,ScADF,13,1924,0,0,,6,2.0,0.0,GET,,,,,Normal,0,379.8392987582177,325376.18699780863,0.0,107,0,0,0,37,1,91,91,37,1,91,100,18,37
1761248968.461086,CkXbML1gLqaW7YmsHc,192.168.255.112,52810,192.168.255.221,80,tcp,http,0.02249,1627.0,0.0,SH,T,T,0,ScADF,13,2159,0,0,,6,2.0,0.0,GET,,,,,Normal,0,578.0346820809249,578746.1093819475,0.0,125,0,0,0,38,1,92,92,38,1,92,100,18,38
1761248969.972887,CF0yXs2bRPeEhUE02,192.168.255.112,52812,192.168.255.221,21,tcp,ftp,0.043034,99.0,0.0,SH,T,T,0,ScADcFa,13,631,1,40,,6,,,,admin,<hidden>,EPSV,,Normal,0,325.32416229028206,18404.05260956453,0.0,7,0,0,1,18,1,92,92,18,1,92,100,18,38
1761248969.991847,CJlidg3LXAtknK5QOb,192.168.255.112,52813,192.168.255.221,61193,tcp,,0.010621,52902.0,0.0,SH,T,T,0,ScADcF,43,54634,0,0,,6,,,,,,,,Normal,0,4048.5829959514167,39847095.37708314,0.0,1230,0,0,0,1,1,92,92,1,1,92,100,18,38
1761248970.005722,Cmffxy3p1OM8RxzEMc,192.168.255.112,52814,192.168.255.221,18734,tcp,,0.008031,0.0,38303.0,SH,T,T,0,ScAdFa,22,892,3,29320,,6,,,,,,,,Normal,0,3112.9373677001618,0.0,38155148.798406176,0,12767,0,0,1,1,92,92,1,1,92,100,18,38
1761248976.85207,CZcXFb2OiLDDo2sJYa,192.168.255.118,63960,239.255.255.250,1900,udp,,3.064965,680.0,0.0,S0,T,T,0,D,4,792,0,0,,17,,,,,,,,Normal,0,1.3050719991908555,1774.8979188995634,0.0,170,0,0,0,4,1,5,5,4,1,5,10,18,37
1761248977.493765,CDyAUi4KchNQcoP6Jg,192.168.255.112,64046,192.168.255.221,80,tcp,http,0.025719,1597.0,0.0,SH,T,T,0,ScADF,13,2129,0,0,,6,2.0,0.0,GET,,,,,Normal,0,505.46288735953965,496753.3729927291,0.0,122,0,0,0,38,1,91,91,38,1,91,100,17,38
1761248980.038038,CYd6V94nm1bq3Q0eve,192.168.255.112,55061,192.168.255.221,21,tcp,ftp,0.041552,99.0,0.0,SH,T,T,0,ScADcF,13,631,0,0,,6,,,,admin,<hidden>,EPSV,,Normal,0,312.8609934539854,19060.45437042742,0.0,7,0,0,1,18,1,91,91,18,1,91,100,18,38
1761248980.062016,CHak3g2BelFiEQMDx8,192.168.255.112,55062,192.168.255.221,31476,tcp,,0.006525,33193.0,0.0,SH,T,T,0,ScADcF,29,34365,0,0,,6,,,,,,,,Normal,0,4444.444444444444,40696398.467432946,0.0,1144,0,0,0,1,1,91,91,1,1,91,100,18,38
1761248980.071359,Cvb8ut1X86LTUTtQJe,192.168.255.112,55063,192.168.255.221,28420,tcp,,0.007002,0.0,18594.0,SH,T,T,0,ScAdFa,15,612,2,14680,,6,,,,,,,,Normal,0,2427.87774921451,0.0,21244215.93830334,0,9297,0,0,1,1,91,91,1,1,91,100,18,37
1761248986.528496,CBzKpX3O7hqiqjMBH9,192.168.255.112,57643,192.168.255.221,80,tcp,http,0.020585,1597.0,0.0,SH,T,T,0,ScADF,13,2129,0,0,,6,2.0,0.0,GET,,,,,Normal,0,631.5278115132378,620646.1015302405,0.0,122,0,0,0,38,1,91,91,38,1,91,100,17,38
1761248993.230109,CHIMf61OwiwkQDGVY4,192.168.255.112,61343,239.255.255.250,3702,udp,,6.87189,4592.0,0.0,S0,T,T,0,D,7,4788,0,0,,17,,,,,,,,Normal,0,1.0186426150593215,5345.836443831319,0.0,656,0,0,0,1,1,6,91,1,1,1,11,17,38
1761249001.566179,CiXc5p4nYjPXX5O68j,192.168.255.112,59255,192.168.255.221,80,tcp,http,0.035135,1597.0,0.0,SH,T,T,0,ScADF,13,2129,0,0,,6,2.0,0.0,GET,,,,,Normal,0,370.00142308239646,363626.0139462075,0.0,122,0,0,0,39,1,90,91,39,1,90,100,17,39
1761249006.613866,CY1RtT2k7VOJNySwgf,192.168.255.112,65185,192.168.255.221,80,tcp,http,0.022593,1597.0,0.0,SH,T,T,0,ScADF,13,2129,0,0,,6,2.0,0.0,GET,,,,,Normal,0,575.3994600097376,565484.8846988005,0.0,122,0,0,0,39,1,90,91,39,1,90,100,17,39
1761249017.087861,CALdbw2J09PxeGeAe,192.168.255.112,55996,192.168.255.221,21,tcp,ftp,0.042366,99.0,0.0,SH,T,T,0,ScADcF,13,631,0,0,,6,,,,admin,<hidden>,EPSV,,Normal,0,306.8498324127838,18694.23594391729,0.0,7,0,0,1,18,1,90,91,18,1,90,100,18,38
1761249017.103934,CRdLoR27SzuP8bGX19,192.168.255.112,55997,192.168.255.221,43900,tcp,,0.014732,74685.0,0.0,SH,T,T,0,ScADcF,59,77057,0,0,,6,,,,,,,,Normal,0,4004.887320119468,40556611.458050504,0.0,1265,0,0,0,1,1,90,91,1,1,90,100,18,37
1761249017.12123,CaUUIv35rHBBPKEx67,192.168.255.112,55998,192.168.255.221,63472,tcp,,0.007853,0.0,60086.0,SH,T,T,0,ScAdFa,30,1212,4,48176,,6,,,,,,,,Normal,0,4329.555583853304,0.0,61210747.48503756,0,15021,0,0,1,1,90,91,1,1,90,100,17,37
1761249019.639323,CvjM4r4wK0gdLOitcg,192.168.255.112,63801,192.168.255.221,80,tcp,http,0.031755,1627.0,0.0,SH,T,T,0,ScADF,13,2159,0,0,,6,2.0,0.0,GET,,,,,Normal,0,409.3843489214297,409888.2065816407,0.0,125,0,0,0,38,1,90,91,38,1,90,100,17,38
1761249024.677175,CROAkt5LdTX2Whlm2,192.168.255.112,51972,192.168.255.221,80,tcp,http,0.027938,1627.0,0.0,SH,T,T,0,ScADF,13,2159,0,0,,6,2.0,0.0,GET,,,,,Normal,0,465.3160569833202,465888.7536688381,0.0,125,0,0,0,39,1,90,91,39,1,90,100,17,39
1761249041.704936,C5NsiY2WWa0wPyfYL9,192.168.255.112,65288,192.168.255.221,80,tcp,http,0.024748,1627.0,0.0,SH,T,T,0,ScADF,13,2159,0,0,,6,2.0,0.0,GET,,,,,Normal,0,525.2949733311783,525941.4902214321,0.0,125,0,0,0,39,1,90,91,39,1,90,100,17,39
1761249049.144883,COqzA4i4gcKh7WLZb,192.168.255.112,54308,192.168.255.221,21,tcp,ftp,0.065805,99.0,0.0,SH,T,T,0,ScADcFa,13,631,1,40,,6,,,,admin,<hidden>,EPSV,,Normal,0,212.74979104931236,12035.559607932528,0.0,7,0,0,1,18,1,91,92,18,1,91,100,18,39
1761249049.17354,Cm1bRI39TYT5FeZiMj,192.168.255.112,63327,192.168.255.221,18847,tcp,,0.016552,89207.0,0.0,SH,T,T,0,ScADcF,70,92019,0,0,,6,,,,,,,,Normal,0,4229.096181730304,43115998.06669889,0.0,1274,0,0,0,1,1,92,93,1,1,92,100,18,39
1761249049.196714,COcSW62v5fpT0mAVHa,192.168.255.112,63328,192.168.255.221,5757,tcp,,0.010398,0.0,74607.0,SF,T,T,0,ScAdfFa,34,1372,6,63167,,6,,,,,,,,Normal,0,3846.893633391037,0.0,57401038.66128102,0,12434,0,0,1,1,92,93,1,1,92,5,17,39
1761249057.736901,CyGUTNV5EYRH6yYi,192.168.255.112,56695,192.168.255.221,80,tcp,http,0.028405,1392.0,0.0,SH,T,T,0,ScADF,13,1924,0,0,,6,2.0,0.0,GET,,,,,Normal,0,457.66590389016017,392043.65428621724,0.0,107,0,0,0,40,1,92,93,40,1,92,100,17,40
1761249073.764928,CmJzbg4f2wDEr7AYMi,192.168.255.112,56586,192.168.255.221,80,tcp,http,0.02869,1627.0,0.0,SH,T,T,0,ScADF,13,2159,0,0,,6,2.0,0.0,GET,,,,,Normal,0,453.11955385151623,453677.23945625656,0.0,125,0,0,0,41,1,92,93,41,1,92,100,17,41
1761249075.252984,CoNnEk3zjn1MlxJug8,192.168.255.118,61275,239.255.255.250,3702,udp,,6.038473,4592.0,0.0,S0,T,T,0,D,7,4788,0,0,,17,,,,,,,,Normal,0,1.1592334684613146,6083.657242484979,0.0,656,0,0,0,1,1,6,5,1,1,5,12,17,40
1761249078.806222,C6Ooqv4SDTFbvIpEnb,192.168.255.112,52817,192.168.255.221,80,tcp,http,0.02784,1597.0,0.0,SH,T,T,0,ScADF,13,2129,0,0,,6,2.0,0.0,GET,,,,,Normal,0,466.95402298850576,458908.0459770115,0.0,122,0,0,0,41,1,92,93,41,1,92,100,17,41
1761249085.242482,Cs0Byg3KFPDXPsOkzb,192.168.255.112,62094,192.168.255.221,21,tcp,ftp,0.057468,99.0,0.0,SH,T,T,0,ScADcFa,13,631,1,40,,6,,,,admin,<hidden>,EPSV,,Normal,0,243.6138372659567,13781.582793902695,0.0,7,0,0,1,18,1,92,93,18,1,92,100,18,40
1761249085.267589,CAh8hu4hx1C0SbsKQ7,192.168.255.112,62095,192.168.255.221,42192,tcp,,0.013604,31118.0,0.0,SH,T,T,0,ScADcF,27,32210,0,0,,6,,,,,,,,Normal,0,1984.710379300206,18299323.7283152,0.0,1152,0,0,0,1,1,93,94,1,1,93,100,18,40
1761249085.284249,CaULrZ1jcGldAHk2F6,192.168.255.112,62096,192.168.255.221,41682,tcp,,0.009681,0.0,10678.0,SF,T,T,0,ScAfFa,14,572,2,10758,,6,,,,,,,,Normal,0,1652.721826257618,0.0,8823881.830389421,0,5339,0,0,1,1,93,94,1,1,93,6,17,40
1761249088.846098,CMJxs7m7BxVNlzXRd,192.168.255.112,61483,192.168.255.221,80,tcp,http,0.034055,1627.0,0.0,SH,T,T,0,ScADF,13,2159,0,0,,6,2.0,0.0,GET,,,,,Normal,0,381.73542798414326,382205.25620320067,0.0,125,0,0,0,41,1,93,94,41,1,93,100,17,41
1761249096.857871,CGZzcd1IhM9Ukgmmfj,192.168.255.118,64030,239.255.255.250,1900,udp,,3.071748,680.0,0.0,S0,T,T,0,D,4,792,0,0,,17,,,,,,,,Normal,0,1.3021901536193725,1770.9786089223464,0.0,170,0,0,0,4,1,6,5,4,1,5,13,17,41
1761249098.317329,C71RrY1JBTNQBk4BZk,192.168.255.112,54804,192.168.255.221,21,tcp,ftp,0.049486,99.0,0.0,SH,T,T,0,ScADcFa,13,631,1,40,,6,,,,admin,<hidden>,EPSV,,Normal,0,282.908297296205,16004.52653275674,0.0,7,0,0,1,18,1,92,93,18,1,92,100,18,40
1761249098.345685,ChzrJ03HgzuternpC8,192.168.255.112,54805,192.168.255.221,30459,tcp,,0.011277,61200.0,0.0,SH,T,T,0,ScADcF,49,63172,0,0,,6,,,,,,,,Normal,0,4345.127250155183,43415802.07501995,0.0,1248,0,0,0,1,1,92,93,1,1,92,100,18,39
1761249098.359809,CdpczQ11pWbFM8ZsBh,192.168.255.112,54807,192.168.255.221,12225,tcp,,0.004647,0.0,40760.0,SF,T,T,0,ScAdfFa,24,972,4,38000,,6,,,,,,,,Normal,0,6025.392726490209,0.0,70170002.15192597,0,10190,0,0,1,1,92,93,1,1,92,7,17,39
1761249098.888894,Cmhy4t1gJhSm4txUKa,192.168.255.112,54808,192.168.255.221,80,tcp,http,0.024342,1597.0,0.0,SH,T,T,0,ScADF,13,2129,0,0,,6,2.0,0.0,GET,,,,,Normal,0,534.0563634869773,524854.1615315094,0.0,122,0,0,0,40,1,92,93,40,1,92,100,17,40
1761249116.918597,CNENC9Unqbn8Hwcq1,192.168.255.112,54598,192.168.255.221,80,tcp,http,0.018378,1627.0,0.0,SH,T,T,0,ScADF,13,2159,0,0,,6,2.0,0.0,GET,,,,,Normal,0,707.3675046250953,708238.1107846339,0.0,125,0,0,0,41,1,92,93,41,1,92,100,17,41
1761249132.374078,CmK1wKdXbfzWjcZIg,192.168.255.112,55347,192.168.255.221,21,tcp,ftp,0.042482,99.0,0.0,SH,T,T,0,ScADcFa,13,631,1,40,,6,,,,admin,<hidden>,EPSV,,Normal,0,329.5513393908008,18643.190056965304,0.0,7,0,0,1,18,1,92,93,18,1,92,100,18,40
1761249132.395986,C2MG4a3Co2ALArefA3,192.168.255.112,55348,192.168.255.221,22279,tcp,,0.009904,29044.0,0.0,SH,T,T,0,ScADcF,26,30096,0,0,,6,,,,,,,,Normal,0,2625.2019386106626,23460420.03231018,0.0,1117,0,0,0,1,1,92,93,1,1,92,100,18,39
1761249132.408013,CADObI3hU6MEzcwxxk,192.168.255.112,55349,192.168.255.221,14432,tcp,,0.006916,0.0,14445.0,SH,T,T,0,ScAdFa,14,572,2,11760,,6,,,,,,,,Normal,0,2313.475997686524,0.0,16709080.393290918,0,7222,0,0,1,1,92,93,1,1,92,100,18,38
1761249134.939952,Cowum61v1yXTNvKke4,192.168.255.112,60880,192.168.255.221,80,tcp,http,0.026911,1392.0,0.0,SH,T,T,0,ScADF,13,1924,0,0,,6,2.0,0.0,GET,,,,,Normal,0,483.0738359778529,413808.4798037977,0.0,107,0,0,0,38,1,92,93,38,1,92,100,18,38
1761249139.974615,CLsmra21wKYuAWkPe4,192.168.255.112,55170,192.168.255.221,80,tcp,http,0.02254,1627.0,0.0,SH,T,T,0,ScADF,13,2159,0,0,,6,2.0,0.0,GET,,,,,Normal,0,576.7524401064774,577462.2892635314,0.0,125,0,0,0,39,1,92,93,39,1,92,100,17,39
1761249145.000882,ChD7Yl2uYYlMbzrg55,192.168.255.112,62161,192.168.255.221,80,tcp,http,0.030353,1627.0,0.0,SH,T,T,0,ScADF,13,2159,0,0,,6,2.0,0.0,GET,,,,,Normal,0,428.29374361677594,428820.8743781504,0.0,125,0,0,0,40,1,92,93,40,1,92,100,17,40
1761249159.420866,C44T2z4DXqs2OhxJdb,192.168.255.112,57342,192.168.255.221,21,tcp,ftp,0.053593,99.0,0.0,SH,T,T,0,ScADcFa,13,631,1,40,,6,,,,admin,<hidden>,EPSV,,Normal,0,261.2281454667587,14778.049372119493,0.0,7,0,0,1,18,1,92,93,18,1,92,100,18,40
1761249159.438017,CLCfrl41JaXHX2dNPh,192.168.255.112,57343,192.168.255.221,30081,tcp,,0.020198,95431.0,0.0,SH,T,T,0,ScADcF,74,98403,0,0,,6,,,,,,,,Normal,0,3663.7290820873354,37798197.84137043,0.0,1289,0,0,0,1,1,92,93,1,1,92,100,18,39
1761249159.463604,C1YwgyJarrPDEb8S9,192.168.255.112,57344,192.168.255.221,10732,tcp,,0.007806,0.0,80832.0,SH,T,T,0,ScAdFa,37,1492,5,73200,,6,,,,,,,,Normal,0,5380.476556495004,0.0,82840891.62182936,0,16166,0,0,1,1,92,93,1,1,92,100,18,38
1761249161.040985,CZtd7C1GHQHn2zTMq9,192.168.255.112,61073,192.168.255.221,80,tcp,http,0.026564,1392.0,0.0,SH,T,T,0,ScADF,13,1924,0,0,,6,2.0,0.0,GET,,,,,Normal,0,489.38412889625056,419213.97379912663,0.0,107,0,0,0,38,1,92,93,38,1,92,100,18,38
1761249166.080002,CmePmj1KiRCqcXaoub,192.168.255.112,56037,192.168.255.221,80,tcp,http,0.040328,1392.0,0.0,SH,T,T,0,ScADF,13,1924,0,0,,6,2.0,0.0,GET,,,,,Normal,0,322.35667526284465,276135.6873636183,0.0,107,0,0,0,39,1,92,93,39,1,92,100,17,39
1761249178.124223,CvvBWi3zqELZdX8yyk,192.168.255.112,64231,192.168.255.221,80,tcp,http,0.027541,1597.0,0.0,SH,T,T,0,ScADF,13,2129,0,0,,6,2.0,0.0,GET,,,,,Normal,0,472.0235285574235,463890.2000653571,0.0,122,0,0,0,40,1,92,93,40,1,92,100,17,40
1761249181.49682,CSIqO13qROlxMeaEje,192.168.255.112,59038,192.168.255.221,21,tcp,ftp,0.04171,99.0,0.0,SH,T,T,0,ScADcFa,13,631,1,40,,6,,,,admin,<hidden>,EPSV,,Normal,0,335.6509230400384,18988.2522176936,0.0,7,0,0,1,18,1,92,93,18,1,92,100,18,40
1761249181.516991,CsXqRD4x0dck3vRWk4,192.168.255.112,59039,192.168.255.221,44082,tcp,,0.010777,50827.0,0.0,SH,T,T,0,ScADcF,42,52519,0,0,,6,,,,,,,,Normal,0,3897.1884568989512,37729980.51405772,0.0,1210,0,0,0,1,1,92,93,1,1,92,100,18,39
1761249181.530741,Cw4Nue1lYRq1ag6KWg,192.168.255.112,59040,192.168.255.221,60189,tcp,,0.006733,0.0,36228.0,SH,T,T,0,ScAdFa,21,852,3,26400,,6,,,,,,,,Normal,0,3564.5328976682013,0.0,43045299.2722412,0,12076,0,0,1,1,92,93,1,1,92,100,18,38
